x,y,u,v,p,area
0.41700000000000004,0.0757,0.7170000000000001,0.0821,0.7290000000000001,0.019801980198019802
0.8270000000000001,0.11800000000000001,0.826,0.00294,0.282,0.019801980198019802
0.632,0.237,0.946,-0.00528,0.483,0.019801980198019802
0.711,0.262,0.902,0.00215,0.4,0.019801980198019802
1.01,0.295,0.8079999999999999,-0.0057799999999999995,0.0997,0.019801980198019802
0.7390000000000001,0.13699999999999998,0.8859999999999999,6.84e-06,0.373,0.019801980198019802
0.045,0.368,0.41,0.042,2.4,0.019801980198019802
0.00562,0.312,0.7290000000000001,0.0182,2.5,0.019801980198019802
0.0814,0.129,0.84,-0.284,2.62,0.019801980198019802
0.0648,0.175,0.846,-0.107,2.83,0.019801980198019802
0.491,0.39,0.215,-0.00389,0.611,0.019801980198019802
0.855,0.251,0.925,-0.000859,0.254,0.019801980198019802
1.02,0.381,0.267,-0.0011099999999999999,0.0939,0.019801980198019802
0.0939,0.39399999999999996,0.23600000000000002,0.0162,2.33,0.019801980198019802
0.996,0.302,0.7809999999999999,-0.0053,0.111,0.019801980198019802
0.278,0.309,1.12,-0.243,0.9690000000000001,0.019801980198019802
0.759,0.166,0.94,0.00147,0.35200000000000004,0.019801980198019802
0.815,0.0,0.0,0.0,0.294,0.019801980198019802
0.0572,0.4,0.11800000000000001,0.00448,2.41,0.019801980198019802
0.525,0.266,0.897,-0.0454,0.603,0.019801980198019802
0.45799999999999996,0.00524,0.0592,0.00043099999999999996,0.642,0.019801980198019802
0.8740000000000001,0.162,0.934,0.00215,0.233,0.019801980198019802
0.462,0.314,0.7909999999999999,-0.0777,0.6709999999999999,0.019801980198019802
1.08,0.23,0.9590000000000001,-0.0061,0.0278,0.019801980198019802
0.0872,0.008,0.115,-0.00439,2.44,0.019801980198019802
1.07,0.126,0.853,-0.00372,0.0314,0.019801980198019802
0.157,0.226,0.0,0.0,3.01,0.019801980198019802
0.522,0.327,0.687,-0.0303,0.5920000000000001,0.019801980198019802
0.545,0.0024,0.0248,-2.96e-06,0.561,0.019801980198019802
1.03,0.23600000000000002,0.9520000000000001,-0.00602,0.0704,0.019801980198019802
0.382,0.29,0.893,-0.196,0.804,0.019801980198019802
0.6779999999999999,0.305,0.77,0.00179,0.433,0.019801980198019802
0.35100000000000003,0.198,0.523,0.0122,0.833,0.019801980198019802
0.677,0.11800000000000001,0.83,-0.00313,0.43700000000000006,0.019801980198019802
0.133,0.13699999999999998,0.8009999999999999,-0.51,2.46,0.019801980198019802
0.145,0.32899999999999996,1.05,0.28600000000000003,2.04,0.019801980198019802
0.309,0.201,0.295,0.0033399999999999997,0.7759999999999999,0.019801980198019802
0.981,0.153,0.922,-0.00203,0.12300000000000001,0.019801980198019802
0.358,0.363,0.664,-0.0721,0.838,0.019801980198019802
0.63,0.0,0.0,0.0,0.48200000000000004,0.019801980198019802
0.6779999999999999,0.318,0.7070000000000001,0.00182,0.433,0.019801980198019802
0.557,0.183,0.945,-0.00554,0.57,0.019801980198019802
1.09,0.113,0.8079999999999999,-0.00483,0.0052,0.019801980198019802
0.9109999999999999,0.0655,0.56,0.000785,0.193,0.019801980198019802
1.0,0.353,0.491,-0.00278,0.106,0.019801980198019802
0.223,0.156,0.0,0.0,0.509,0.019801980198019802
0.0242,0.226,0.971,0.0489,2.78,0.019801980198019802
1.05,0.23,0.958,-0.00598,0.0547,0.019801980198019802
0.084,0.23199999999999998,0.779,0.22699999999999998,2.83,0.019801980198019802
1.03,0.0393,0.368,-0.00131,0.0705,0.019801980198019802
0.831,0.0737,0.615,0.00172,0.278,0.019801980198019802
0.392,0.043,0.52,0.0451,0.755,0.019801980198019802
1.09,0.255,0.922,-0.00573,0.0148,0.019801980198019802
0.6409999999999999,0.23800000000000002,0.9440000000000001,-0.0038200000000000005,0.474,0.019801980198019802
0.966,0.0707,0.594,-0.000145,0.13699999999999998,0.019801980198019802
0.163,0.321,1.17,0.294,1.85,0.019801980198019802
0.96,0.348,0.529,-0.0024100000000000002,0.14800000000000002,0.019801980198019802
0.203,0.39799999999999996,0.321,0.0027300000000000002,1.67,0.019801980198019802
0.8220000000000001,0.295,0.81,-0.000562,0.28800000000000003,0.019801980198019802
0.345,0.0,0.0,0.0,0.8059999999999999,0.019801980198019802
0.541,0.377,0.315,-0.0042,0.562,0.019801980198019802
0.626,0.0609,0.53,-0.00145,0.48700000000000004,0.019801980198019802
0.172,0.406,0.11800000000000001,0.00168,1.93,0.019801980198019802
0.203,0.0564,1.09,-0.0494,1.61,0.019801980198019802
0.0954,0.382,0.39,0.0442,2.31,0.019801980198019802
0.87,0.0,0.0,0.0,0.23600000000000002,0.019801980198019802
0.475,0.355,0.541,-0.0304,0.6409999999999999,0.019801980198019802
1.1,0.258,0.915,-0.00549,0.00898,0.019801980198019802
0.988,0.35100000000000003,0.506,-0.00266,0.12,0.019801980198019802
0.664,0.131,0.87,-0.00344,0.45,0.019801980198019802
0.252,0.337,1.19,-0.10400000000000001,1.2,0.019801980198019802
0.838,0.138,0.8859999999999999,0.00309,0.27,0.019801980198019802
0.773,0.213,0.96,0.0022,0.337,0.019801980198019802
0.652,0.102,0.765,-0.00302,0.462,0.019801980198019802
0.9259999999999999,0.126,0.853,0.0008089999999999999,0.179,0.019801980198019802
0.617,0.14400000000000002,0.903,-0.00271,0.499,0.019801980198019802
0.166,0.099,1.15,-0.335,1.84,0.019801980198019802
0.8340000000000001,0.134,0.875,0.00309,0.27399999999999997,0.019801980198019802
0.97,0.259,0.9129999999999999,-0.00487,0.13699999999999998,0.019801980198019802
0.58,0.20800000000000002,0.96,-0.0121,0.541,0.019801980198019802
0.5760000000000001,0.128,0.858,0.0036299999999999995,0.542,0.019801980198019802
0.9059999999999999,0.0236,0.231,0.000171,0.198,0.019801980198019802
0.0984,0.033,0.45399999999999996,-0.0614,2.37,0.019801980198019802
0.95,0.035,0.331,3.01e-05,0.153,0.019801980198019802
0.0632,0.115,0.8240000000000001,-0.207,2.58,0.019801980198019802
0.133,0.19899999999999998,0.17300000000000001,0.007,3.35,0.019801980198019802
0.409,0.37,0.48700000000000004,-0.0357,0.728,0.019801980198019802
0.6809999999999999,0.20199999999999999,0.9640000000000001,-0.0011300000000000001,0.43200000000000005,0.019801980198019802
0.478,0.40399999999999997,0.0632,-0.00049,0.618,0.019801980198019802
0.532,0.34600000000000003,0.563,-0.017,0.5760000000000001,0.019801980198019802
1.09,0.0,0.0,0.0,0.0171,0.019801980198019802
0.34,0.17600000000000002,0.519,0.11800000000000001,0.833,0.019801980198019802
0.6659999999999999,0.23399999999999999,0.948,-0.000991,0.447,0.019801980198019802
0.154,0.36700000000000005,0.772,0.0983,2.01,0.019801980198019802
0.10400000000000001,0.272,0.88,0.426,2.52,0.019801980198019802
0.836,0.276,0.8690000000000001,-0.000949,0.273,0.019801980198019802
0.626,0.259,0.9109999999999999,-0.00569,0.488,0.019801980198019802
0.5579999999999999,0.0683,0.583,0.00551,0.5539999999999999,0.019801980198019802
0.085,0.41,0.0,0.0,2.38,0.019801980198019802
0.6859999999999999,0.0288,0.27899999999999997,-0.000659,0.428,0.019801980198019802
0.2,0.0813,1.24,-0.0956,1.52,0.019801980198019802
0.0772,0.0996,0.8059999999999999,-0.237,2.51,0.019801980198019802
0.204,0.366,0.929,0.0324,1.62,0.019801980198019802
0.685,0.26,0.907,0.0013,0.426,0.019801980198019802
0.138,0.00487,0.10800000000000001,-0.0027,2.24,0.019801980198019802
0.9620000000000001,0.24600000000000002,0.9359999999999999,-0.00442,0.14400000000000002,0.019801980198019802
0.655,0.259,0.909,-0.00115,0.457,0.019801980198019802
0.9059999999999999,0.113,0.807,0.00156,0.19899999999999998,0.019801980198019802
0.312,0.19899999999999998,0.311,0.0117,0.7859999999999999,0.019801980198019802
0.899,0.028,0.27,0.000301,0.20600000000000002,0.019801980198019802
0.76,0.179,0.953,0.00175,0.35100000000000003,0.019801980198019802
0.8809999999999999,0.171,0.9470000000000001,0.0016300000000000002,0.225,0.019801980198019802
0.244,0.17600000000000002,0.0,0.0,0.418,0.019801980198019802
0.644,0.24,0.9420000000000001,-0.00325,0.47,0.019801980198019802
0.0691,0.264,0.878,0.256,2.63,0.019801980198019802
0.39299999999999996,0.34700000000000003,0.7190000000000001,-0.088,0.77,0.019801980198019802
1.0,0.0274,0.265,-0.000286,0.1,0.019801980198019802
0.379,0.0346,0.45799999999999996,0.0356,0.773,0.019801980198019802
0.7140000000000001,0.305,0.77,0.00246,0.397,0.019801980198019802
0.953,0.16699999999999998,0.945,-0.0013800000000000002,0.153,0.019801980198019802
1.06,0.14400000000000002,0.904,-0.00337,0.0383,0.019801980198019802
0.484,0.284,0.866,-0.0745,0.652,0.019801980198019802
1.1,0.25,0.932,-0.00509,0.0,0.019801980198019802
1.03,0.0921,0.716,-0.0028,0.0726,0.019801980198019802
0.235,0.147,0.36200000000000004,0.166,0.598,0.019801980198019802
0.467,0.316,0.778,-0.0719,0.6629999999999999,0.019801980198019802
0.142,0.192,0.0775,-0.0782,3.47,0.019801980198019802
1.02,0.35200000000000004,0.499,-0.0033200000000000005,0.0911,0.019801980198019802
0.799,0.285,0.8420000000000001,0.0005070000000000001,0.31,0.019801980198019802
0.0637,0.0425,0.447,-0.0612,2.45,0.019801980198019802
0.064,0.171,0.85,-0.121,2.81,0.019801980198019802
0.9570000000000001,0.11800000000000001,0.8270000000000001,-0.000361,0.146,0.019801980198019802
0.504,0.127,0.847,0.0327,0.627,0.019801980198019802
1.02,0.41,0.0,0.0,0.0926,0.019801980198019802
0.7659999999999999,0.301,0.785,0.0018,0.344,0.019801980198019802
0.47,0.0155,0.168,0.00249,0.635,0.019801980198019802
0.0295,0.035,0.327,-0.019,2.49,0.019801980198019802
0.40700000000000003,0.321,0.8340000000000001,-0.126,0.7559999999999999,0.019801980198019802
0.6629999999999999,0.376,0.32,0.000759,0.447,0.019801980198019802
0.10800000000000001,0.32299999999999995,0.892,0.287,2.28,0.019801980198019802
0.816,0.244,0.934,0.000691,0.293,0.019801980198019802
0.0466,0.0907,0.721,-0.127,2.53,0.019801980198019802
0.0556,0.0977,0.764,-0.163,2.54,0.019801980198019802
0.919,0.302,0.78,-0.00331,0.18899999999999997,0.019801980198019802
0.33799999999999997,0.20800000000000002,0.467,-0.0371,0.8290000000000001,0.019801980198019802
1.05,0.406,0.0369,6.87e-05,0.0581,0.019801980198019802
0.741,0.029,0.282,-0.000139,0.371,0.019801980198019802
0.652,0.239,0.9420000000000001,-0.00221,0.462,0.019801980198019802
1.04,0.105,0.775,-0.0030800000000000003,0.0665,0.019801980198019802
0.9390000000000001,0.282,0.8540000000000001,-0.00404,0.16899999999999998,0.019801980198019802
1.1,0.085,0.669,-0.008620000000000001,0.0,0.019801980198019802
0.757,0.12,0.8340000000000001,0.0006900000000000001,0.354,0.019801980198019802
0.8440000000000001,0.249,0.9279999999999999,-0.00043499999999999995,0.264,0.019801980198019802
0.319,0.37,0.693,-0.067,0.9490000000000001,0.019801980198019802
0.6729999999999999,0.195,0.9640000000000001,-0.0019199999999999998,0.441,0.019801980198019802
0.175,0.26,0.664,0.27699999999999997,1.59,0.019801980198019802
0.77,0.209,0.961,0.0022199999999999998,0.33899999999999997,0.019801980198019802
0.322,0.365,0.746,-0.0807,0.941,0.019801980198019802
0.24100000000000002,0.0562,1.08,0.0651,1.31,0.019801980198019802
0.976,0.151,0.919,-0.0018,0.128,0.019801980198019802
0.9309999999999999,0.025,0.243,0.000129,0.172,0.019801980198019802
0.237,0.106,1.1,0.165,1.02,0.019801980198019802
0.0243,0.0397,0.361,-0.0193,2.5,0.019801980198019802
0.883,0.0657,0.563,0.00125,0.223,0.019801980198019802
0.536,0.0865,0.693,0.014,0.58,0.019801980198019802
1.04,0.18,0.9620000000000001,-0.00406,0.0665,0.019801980198019802
0.516,0.135,0.866,0.0238,0.613,0.019801980198019802
0.281,0.365,0.87,-0.077,1.11,0.019801980198019802
0.382,0.309,0.9009999999999999,-0.17600000000000002,0.8009999999999999,0.019801980198019802
0.0139,0.0945,0.7120000000000001,-0.0404,2.57,0.019801980198019802
0.029,0.22399999999999998,0.9640000000000001,0.0558,2.78,0.019801980198019802
0.675,0.0,0.0,0.0,0.439,0.019801980198019802
0.643,0.0604,0.528,-0.00183,0.47,0.019801980198019802
0.976,0.0153,0.153,-4.1e-05,0.126,0.019801980198019802
0.8540000000000001,0.282,0.851,-0.00161,0.255,0.019801980198019802
1.05,0.299,0.7909999999999999,-0.0072,0.051,0.019801980198019802
0.726,0.162,0.934,7.44e-06,0.386,0.019801980198019802
0.38,0.276,0.8590000000000001,-0.2,0.809,0.019801980198019802
0.915,0.22899999999999998,0.955,-0.00217,0.193,0.019801980198019802
0.65,0.313,0.732,0.000178,0.461,0.019801980198019802
0.391,0.27399999999999997,0.861,-0.184,0.794,0.019801980198019802
0.743,0.34,0.588,0.0013800000000000002,0.368,0.019801980198019802
0.8140000000000001,0.205,0.9620000000000001,0.00196,0.293,0.019801980198019802
0.5379999999999999,0.154,0.907,0.0091,0.591,0.019801980198019802
0.128,0.299,1.02,0.436,2.21,0.019801980198019802
0.9109999999999999,0.0608,0.529,0.000708,0.195,0.019801980198019802
0.261,0.0791,1.15,0.17300000000000001,1.1,0.019801980198019802
1.1,0.0229,0.23399999999999999,-0.00247,-0.0028399999999999996,0.019801980198019802
0.0972,0.214,0.636,0.14800000000000002,2.97,0.019801980198019802
0.7070000000000001,0.0711,0.6,-0.00148,0.40700000000000003,0.019801980198019802
0.0988,0.0693,0.7559999999999999,-0.2,2.37,0.019801980198019802
0.513,0.374,0.35100000000000003,-0.00817,0.5920000000000001,0.019801980198019802
1.07,0.36,0.436,-0.0016699999999999998,0.0434,0.019801980198019802
0.988,0.18,0.96,-0.00318,0.11699999999999999,0.019801980198019802
0.187,0.0049700000000000005,0.142,-0.0014199999999999998,1.84,0.019801980198019802
0.564,0.179,0.945,-0.00475,0.561,0.019801980198019802
0.485,0.0619,0.564,0.0239,0.632,0.019801980198019802
0.132,0.373,0.615,0.0822,2.15,0.019801980198019802
0.601,0.301,0.7879999999999999,-0.00868,0.511,0.019801980198019802
0.44,0.16899999999999998,0.828,0.0458,0.731,0.019801980198019802
1.06,0.293,0.8140000000000001,-0.00719,0.0429,0.019801980198019802
0.106,0.0909,0.871,-0.303,2.38,0.019801980198019802
0.34600000000000003,0.0722,0.85,0.154,0.8640000000000001,0.019801980198019802
0.7020000000000001,0.141,0.897,-0.00179,0.41100000000000003,0.019801980198019802
0.271,0.32,1.17,-0.2,1.04,0.019801980198019802
0.382,0.258,0.802,-0.18,0.809,0.019801980198019802
0.0654,0.342,0.644,0.129,2.38,0.019801980198019802
0.135,0.389,0.401,0.0308,2.15,0.019801980198019802
0.8079999999999999,0.0681,0.581,0.00133,0.302,0.019801980198019802
0.92,0.38299999999999995,0.255,-0.00044400000000000006,0.188,0.019801980198019802
0.068,0.349,0.607,0.11599999999999999,2.37,0.019801980198019802
0.525,0.0128,0.13,0.000674,0.581,0.019801980198019802
0.713,0.387,0.222,0.00028399999999999996,0.39799999999999996,0.019801980198019802
0.38,0.0722,0.765,0.11599999999999999,0.792,0.019801980198019802
0.439,0.0916,0.762,0.0784,0.7020000000000001,0.019801980198019802
0.935,0.385,0.244,-0.00037799999999999997,0.172,0.019801980198019802
0.53,0.252,0.919,-0.04,0.599,0.019801980198019802
0.499,0.27699999999999997,0.8759999999999999,-0.0637,0.634,0.019801980198019802
0.38,0.207,0.6509999999999999,-0.0337,0.818,0.019801980198019802
0.0589,0.292,0.845,0.21100000000000002,2.51,0.019801980198019802
0.589,0.19899999999999998,0.961,-0.00925,0.532,0.019801980198019802
0.32,0.16699999999999998,0.47600000000000003,0.179,0.818,0.019801980198019802
1.08,0.389,0.19699999999999998,0.0055,0.0326,0.019801980198019802
0.5760000000000001,0.27899999999999997,0.867,-0.0192,0.54,0.019801980198019802
0.836,0.11199999999999999,0.805,0.0028399999999999996,0.272,0.019801980198019802
1.06,0.195,0.971,-0.00489,0.0415,0.019801980198019802
0.259,0.23600000000000002,0.204,-0.166,0.555,0.019801980198019802
0.43700000000000006,0.252,0.862,-0.10800000000000001,0.732,0.019801980198019802
1.1,0.34,0.569,0.0035,0.000599,0.019801980198019802
0.455,0.266,0.8809999999999999,-0.1,0.701,0.019801980198019802
0.6990000000000001,0.386,0.23199999999999998,0.00041500000000000006,0.41200000000000003,0.019801980198019802
0.353,0.0177,0.282,0.0132,0.8109999999999999,0.019801980198019802
0.721,0.307,0.758,0.00249,0.39,0.019801980198019802
0.5539999999999999,0.402,0.0813,-0.00028199999999999997,0.546,0.019801980198019802
0.64,0.308,0.755,-0.00101,0.47100000000000003,0.019801980198019802
0.88,0.332,0.633,-0.00185,0.22899999999999998,0.019801980198019802
0.109,0.114,0.89,-0.389,2.45,0.019801980198019802
0.377,0.377,0.465,-0.0338,0.784,0.019801980198019802
0.647,0.032,0.305,-0.000781,0.466,0.019801980198019802
1.05,0.369,0.369,-0.00207,0.0638,0.019801980198019802
0.307,0.396,0.294,-0.0106,0.97,0.019801980198019802
0.3,0.233,0.38299999999999995,-0.185,0.7659999999999999,0.019801980198019802
0.0486,0.0602,0.55,-0.0795,2.48,0.019801980198019802
0.847,0.298,0.7959999999999999,-0.00146,0.262,0.019801980198019802
1.06,0.15,0.9179999999999999,-0.00345,0.0461,0.019801980198019802
0.569,0.157,0.9209999999999999,0.0009369999999999999,0.5539999999999999,0.019801980198019802
0.115,0.251,0.743,0.46299999999999997,2.67,0.019801980198019802
0.8390000000000001,0.222,0.9570000000000001,0.0008619999999999999,0.26899999999999996,0.019801980198019802
0.629,0.154,0.922,-0.00366,0.48700000000000004,0.019801980198019802
1.08,0.0906,0.705,-0.00624,0.0222,0.019801980198019802
1.05,0.12,0.836,-0.00351,0.0503,0.019801980198019802
1.01,0.0617,0.535,-0.00123,0.0959,0.019801980198019802
0.28,0.0904,1.07,0.24100000000000002,0.9890000000000001,0.019801980198019802
0.6709999999999999,0.0769,0.635,-0.00235,0.44299999999999995,0.019801980198019802
1.03,0.121,0.836,-0.00278,0.0752,0.019801980198019802
1.07,0.11699999999999999,0.8240000000000001,-0.0038799999999999998,0.0345,0.019801980198019802
0.621,0.285,0.845,-0.0053,0.491,0.019801980198019802
0.491,0.215,0.907,-0.033,0.6579999999999999,0.019801980198019802
0.461,0.0696,0.632,0.0411,0.664,0.019801980198019802
0.9440000000000001,0.397,0.134,-0.00024300000000000002,0.163,0.019801980198019802
0.0516,0.125,0.843,-0.168,2.63,0.019801980198019802
1.06,0.0433,0.402,-0.00375,0.0374,0.019801980198019802
0.552,0.13699999999999998,0.88,0.0088,0.5710000000000001,0.019801980198019802
1.06,0.0818,0.66,-0.00589,0.0379,0.019801980198019802
0.674,0.276,0.8690000000000001,0.0011,0.43799999999999994,0.019801980198019802
0.247,0.0757,1.18,0.125,1.19,0.019801980198019802
0.456,0.233,0.871,-0.0696,0.706,0.019801980198019802
1.06,0.317,0.708,-0.00734,0.0452,0.019801980198019802
0.8240000000000001,0.214,0.961,0.00147,0.28300000000000003,0.019801980198019802
0.311,0.302,1.01,-0.272,0.902,0.019801980198019802
0.752,0.0811,0.6609999999999999,6.96e-05,0.36,0.019801980198019802
0.21,0.364,0.963,0.0245,1.57,0.019801980198019802
1.09,0.312,0.732,-0.0071,0.00366,0.019801980198019802
0.326,0.114,0.8740000000000001,0.268,0.871,0.019801980198019802
0.6809999999999999,0.0825,0.667,-0.00233,0.433,0.019801980198019802
0.146,0.19,0.0493,-0.0757,3.5,0.019801980198019802
0.9740000000000001,0.11,0.794,-0.000779,0.13,0.019801980198019802
0.138,0.24600000000000002,0.599,0.51,2.59,0.019801980198019802
0.657,0.38,0.282,0.000458,0.452,0.019801980198019802
0.469,0.0275,0.28800000000000003,0.00735,0.6409999999999999,0.019801980198019802
0.545,0.17300000000000001,0.9329999999999999,-0.000515,0.584,0.019801980198019802
0.322,0.24100000000000002,0.541,-0.205,0.82,0.019801980198019802
0.5329999999999999,0.183,0.934,-0.00412,0.6,0.019801980198019802
0.601,0.23800000000000002,0.945,-0.0114,0.516,0.019801980198019802
0.645,0.285,0.843,-0.00132,0.466,0.019801980198019802
0.695,0.109,0.794,-0.0023899999999999998,0.419,0.019801980198019802
0.426,0.157,0.813,0.0787,0.7490000000000001,0.019801980198019802
0.794,0.0114,0.11599999999999999,5.9999999999999995e-05,0.316,0.019801980198019802
0.995,0.145,0.907,-0.00227,0.10800000000000001,0.019801980198019802
0.097,0.28,0.895,0.387,2.49,0.019801980198019802
0.0764,0.318,0.8,0.223,2.4,0.019801980198019802
0.353,0.146,0.7120000000000001,0.203,0.836,0.019801980198019802
0.155,0.133,0.865,-0.474,2.09,0.019801980198019802
0.013,0.0649,0.537,-0.0235,2.51,0.019801980198019802
1.03,0.228,0.9590000000000001,-0.00566,0.0785,0.019801980198019802
